group,lang,path,label,bodyWords,proseWords,proseChars,sentences,uniqueSentences,dupSentenceRatio,faqDetails,faqLd,nnMasked,nnRaw,nnPath,templateShare50,templateShare10,templateSentShare,vsReuseFromTld
vs,zh,/vs/es-vs-eu,.es vs .eu,2697,1340,1753,53,41,0.226,3,3,0.358,0.311,/vs/pl-vs-eu,0.114,0.144,0.231,0.214
vs,en,/vs/estate-vs-land,.estate vs .land,1944,581,3411,50,41,0.18,3,3,0.158,0.148,/vs/mortgage-vs-estate,0.141,0.144,0.263,0.171
vs,zh,/vs/estate-vs-land,.estate vs .land,2357,983,1454,54,43,0.204,3,3,0.268,0.237,/vs/mortgage-vs-estate,0.172,0.191,0.25,0.188
vs,en,/vs/events-vs-live,.events vs .live,2016,649,3668,50,41,0.18,3,3,0.123,0.12,/vs/live-vs-tv,0.095,0.119,0.211,0.22
vs,zh,/vs/events-vs-live,.events vs .live,2486,1105,1504,52,42,0.192,3,3,0.163,0.147,/vs/party-vs-events,0.148,0.189,0.256,0.182
vs,en,/vs/expert-vs-pro,.expert vs .pro,1976,610,3334,42,37,0.119,3,3,0.137,0.128,/vs/pro-vs-vip,0.129,0.132,0.294,0.135
vs,zh,/vs/expert-vs-pro,.expert vs .pro,2366,984,1415,48,40,0.167,3,3,0.187,0.177,/vs/coach-vs-expert,0.165,0.184,0.27,0.121
vs,en,/vs/express-vs-store,.express vs .store,2051,682,3796,52,42,0.192,3,3,0.17,0.173,/vs/delivery-vs-express,0.12,0.144,0.256,0.262
vs,zh,/vs/express-vs-store,.express vs .store,2433,1049,1553,54,43,0.204,3,3,0.201,0.181,/vs/delivery-vs-express,0.172,0.186,0.25,0.138
vs,en,/vs/family-vs-com,.family vs .com,1978,611,3379,48,40,0.167,3,3,0.134,0.134,/vs/shop-vs-com,0.121,0.179,0.216,0.175
vs,zh,/vs/family-vs-com,.family vs .com,2404,1023,1437,50,41,0.18,3,3,0.174,0.165,/vs/shop-vs-com,0.164,0.195,0.263,0.16
vs,en,/vs/family-vs-life,.family vs .life,2116,748,4198,50,41,0.18,3,3,0.128,0.134,/vs/family-vs-com,0.107,0.153,0.263,0.122
vs,zh,/vs/family-vs-life,.family vs .life,2610,1228,1700,50,41,0.18,3,3,0.173,0.165,/vs/family-vs-com,0.139,0.174,0.263,0.16
vs,en,/vs/fan-vs-club,.fan vs .club,2184,817,4458,54,43,0.204,3,3,0.141,0.133,/vs/fans-vs-fan,0.099,0.141,0.25,0.14
vs,zh,/vs/fan-vs-club,.fan vs .club,2733,1349,1895,56,44,0.214,3,3,0.209,0.191,/vs/fans-vs-fan,0.132,0.199,0.244,0.286
vs,en,/vs/fans-vs-fan,.fans vs .fan,2343,994,5125,58,45,0.224,3,3,0.141,0.133,/vs/fan-vs-club,0.081,0.118,0.238,0.178
vs,zh,/vs/fans-vs-fan,.fans vs .fan,2940,1580,2178,60,46,0.233,3,3,0.209,0.191,/vs/fan-vs-club,0.111,0.163,0.233,0.243
vs,en,/vs/farm-vs-cafe,.farm vs .cafe,2045,676,3569,48,40,0.167,3,3,0.144,0.136,/vs/restaurant-vs-cafe,0.117,0.124,0.27,0.125
vs,zh,/vs/farm-vs-cafe,.farm vs .cafe,2435,1052,1480,54,43,0.204,3,3,0.215,0.197,/vs/coffee-vs-cafe,0.16,0.185,0.25,0.161
vs,en,/vs/fashion-vs-style,.fashion vs .style,2056,697,3960,56,44,0.214,3,3,0.184,0.165,/vs/shoes-vs-fashion,0.114,0.15,0.244,0.227
vs,zh,/vs/fashion-vs-style,.fashion vs .style,2550,1180,1788,56,44,0.214,3,3,0.2,0.189,/vs/shoes-vs-fashion,0.145,0.185,0.244,0.138
vs,en,/vs/fi-vs-se,.fi vs .se,2198,844,4559,57,44,0.228,3,3,0.155,0.16,/vs/dk-vs-se,0.064,0.073,0.171,0.295
vs,zh,/vs/fi-vs-se,.fi vs .se,2723,1363,1820,55,43,0.218,3,3,0.301,0.261,/vs/dk-vs-se,0.103,0.136,0.225,0.31
vs,en,/vs/finance-vs-com,.finance vs .com,1918,553,3079,42,37,0.119,3,3,0.137,0.131,/vs/shop-vs-com,0.132,0.135,0.235,0.216
vs,zh,/vs/finance-vs-com,.finance vs .com,2279,903,1286,48,40,0.167,3,3,0.189,0.175,/vs/fund-vs-finance,0.171,0.175,0.27,0.143
vs,en,/vs/fish-vs-fishing,.fish vs .fishing,2153,804,4714,56,44,0.214,3,3,0.208,0.188,/vs/fishing-vs-boats,0.098,0.136,0.244,0.136
vs,zh,/vs/fish-vs-fishing,.fish vs .fishing,2659,1299,2056,56,44,0.214,3,3,0.289,0.264,/vs/fishing-vs-boats,0.131,0.205,0.244,0.222
vs,en,/vs/fishing-vs-boats,.fishing vs .boats,2148,795,4555,56,44,0.214,3,3,0.208,0.188,/vs/fish-vs-fishing,0.098,0.111,0.244,0.182
vs,zh,/vs/fishing-vs-boats,.fishing vs .boats,2619,1254,2024,56,44,0.214,3,3,0.289,0.264,/vs/fish-vs-fishing,0.124,0.148,0.244,0.143
vs,en,/vs/fit-vs-fitness,.fit vs .fitness,2056,697,3718,48,40,0.167,3,3,0.117,0.117,/vs/fitness-vs-coach,0.106,0.152,0.27,0.125
vs,zh,/vs/fit-vs-fitness,.fit vs .fitness,2539,1165,1676,50,41,0.18,3,3,0.19,0.187,/vs/fitness-vs-coach,0.145,0.181,0.263,0.172
vs,en,/vs/fitness-vs-coach,.fitness vs .coach,2023,653,3585,52,42,0.192,3,3,0.223,0.193,/vs/academy-vs-coach,0.12,0.133,0.256,0.214
vs,zh,/vs/fitness-vs-coach,.fitness vs .coach,2419,1036,1581,54,43,0.204,3,3,0.298,0.275,/vs/academy-vs-coach,0.151,0.162,0.25,0.188
vs,en,/vs/flights-vs-travel,.flights vs .travel,2015,650,3806,48,40,0.167,3,3,0.168,0.151,/vs/travel-vs-tours,0.113,0.146,0.27,0.225
vs,zh,/vs/flights-vs-travel,.flights vs .travel,2506,1129,1657,50,41,0.18,3,3,0.221,0.197,/vs/travel-vs-tours,0.14,0.17,0.263,0.121
vs,en,/vs/florist-vs-garden,.florist vs .garden,2143,787,4390,56,44,0.214,3,3,0.132,0.118,/vs/flowers-vs-florist,0.105,0.124,0.244,0.227
vs,zh,/vs/florist-vs-garden,.florist vs .garden,2644,1276,1959,54,43,0.204,3,3,0.171,0.167,/vs/flowers-vs-florist,0.145,0.165,0.25,0.194
vs,en,/vs/flowers-vs-florist,.flowers vs .florist,2185,838,4971,54,43,0.204,3,3,0.132,0.118,/vs/florist-vs-garden,0.091,0.107,0.25,0.14
vs,zh,/vs/flowers-vs-florist,.flowers vs .florist,2714,1359,2270,56,44,0.214,3,3,0.171,0.167,/vs/florist-vs-garden,0.123,0.164,0.244,0.152
vs,en,/vs/fm-vs-tv,.fm vs .tv,1953,587,3193,48,40,0.167,3,3,0.153,0.139,/vs/band-vs-fm,0.126,0.126,0.27,0.125
vs,zh,/vs/fm-vs-tv,.fm vs .tv,2361,980,1306,48,40,0.167,3,3,0.186,0.168,/vs/band-vs-fm,0.142,0.145,0.27,0.182
vs,en,/vs/food-vs-restaurant,.food vs .restaurant,2141,776,4304,52,42,0.192,3,3,0.126,0.11,/vs/restaurant-vs-cafe,0.113,0.146,0.256,0.214
vs,zh,/vs/food-vs-restaurant,.food vs .restaurant,2607,1226,1971,54,43,0.204,3,3,0.147,0.141,/vs/menu-vs-restaurant,0.139,0.188,0.25,0.133
vs,en,/vs/football-vs-team,.football vs .team,2090,727,4000,48,40,0.167,3,3,0.237,0.194,/vs/hockey-vs-team,0.11,0.155,0.27,0.15
vs,zh,/vs/football-vs-team,.football vs .team,2605,1227,1752,50,41,0.18,3,3,0.31,0.267,/vs/hockey-vs-team,0.143,0.2,0.263,0.207
vs,en,/vs/forum-vs-community,.forum vs .community,2158,808,4707,56,44,0.214,3,3,0.116,0.111,/vs/church-vs-community,0.105,0.124,0.244,0.205
vs,zh,/vs/forum-vs-community,.forum vs .community,2676,1318,1990,54,43,0.204,3,3,0.18,0.173,/vs/church-vs-community,0.132,0.154,0.25,0.133
vs,en,/vs/foundation-vs-org,.foundation vs .org,2267,910,5507,54,43,0.204,3,3,0.144,0.136,/vs/net-vs-org,0.086,0.121,0.25,0.256
vs,zh,/vs/foundation-vs-org,.foundation vs .org,2841,1469,2296,58,45,0.224,3,3,0.141,0.125,/vs/com-vs-org,0.121,0.156,0.238,0.265
vs,en,/vs/fr-vs-com,.fr vs .com,2017,652,3652,50,41,0.18,3,3,0.298,0.284,/vs/uk-vs-com,0.11,0.124,0.211,0.317
vs,zh,/vs/fr-vs-com,.fr vs .com,2510,1134,1485,50,41,0.18,3,3,0.407,0.345,/vs/de-vs-com,0.144,0.177,0.263,0.304
vs,en,/vs/fun-vs-club,.fun vs .club,1756,389,2151,46,39,0.152,3,3,0.166,0.148,/vs/cool-vs-fun,0.182,0.186,0.278,0.256
vs,zh,/vs/fun-vs-club,.fun vs .club,2054,669,897,44,38,0.136,3,3,0.201,0.183,/vs/fun-vs-games,0.212,0.214,0.286,0.238
vs,en,/vs/fun-vs-games,.fun vs .games,1917,549,3203,46,39,0.152,3,3,0.164,0.148,/vs/fun-vs-club,0.132,0.141,0.278,0.154
vs,zh,/vs/fun-vs-games,.fun vs .games,2328,944,1237,48,40,0.167,3,3,0.201,0.183,/vs/fun-vs-club,0.165,0.187,0.27,0.138
vs,en,/vs/fund-vs-finance,.fund vs .finance,1927,567,3114,45,38,0.156,3,3,0.14,0.126,/vs/capital-vs-fund,0.117,0.138,0.257,0.263
vs,zh,/vs/fund-vs-finance,.fund vs .finance,2306,940,1392,47,39,0.17,3,3,0.189,0.175,/vs/finance-vs-com,0.147,0.169,0.25,0.323
vs,en,/vs/furniture-vs-boutique,.furniture vs .boutique,2211,853,5141,52,42,0.192,3,3,0.141,0.12,/vs/makeup-vs-boutique,0.096,0.105,0.256,0.19
vs,zh,/vs/furniture-vs-boutique,.furniture vs .boutique,2814,1444,2252,54,43,0.204,3,3,0.161,0.152,/vs/makeup-vs-boutique,0.125,0.162,0.25,0.189
vs,en,/vs/futbol-vs-soccer,.futbol vs .soccer,2237,885,5060,56,44,0.214,3,3,0.115,0.101,/vs/soccer-vs-football,0.085,0.114,0.244,0.114
vs,zh,/vs/futbol-vs-soccer,.futbol vs .soccer,2800,1435,2221,58,45,0.224,3,3,0.133,0.13,/vs/soccer-vs-football,0.11,0.153,0.238,0.103
vs,en,/vs/fyi-vs-info,.fyi vs .info,2041,683,3708,54,43,0.204,3,3,0.136,0.124,/vs/info-vs-net,0.108,0.125,0.25,0.093
vs,zh,/vs/fyi-vs-info,.fyi vs .info,2513,1144,1510,54,43,0.204,3,3,0.156,0.142,/vs/info-vs-com,0.139,0.158,0.25,0.138
vs,en,/vs/gallery-vs-art,.gallery vs .art,2012,648,3563,50,41,0.18,3,3,0.131,0.153,/vs/photos-vs-gallery,0.121,0.127,0.263,0.195
vs,zh,/vs/gallery-vs-art,.gallery vs .art,2437,1057,1503,52,42,0.192,3,3,0.211,0.191,/vs/photos-vs-gallery,0.15,0.156,0.256,0.194
vs,en,/vs/games-vs-gg,.games vs .gg,1901,535,2941,42,37,0.119,3,3,0.202,0.186,/vs/club-vs-gg,0.133,0.148,0.294,0.135
vs,zh,/vs/games-vs-gg,.games vs .gg,2264,881,1192,46,39,0.152,3,3,0.167,0.152,/vs/club-vs-gg,0.171,0.18,0.278,0.125
vs,en,/vs/garden-vs-farm,.garden vs .farm,2036,678,3793,54,43,0.204,3,3,0.12,0.114,/vs/farm-vs-cafe,0.113,0.141,0.25,0.279
vs,zh,/vs/garden-vs-farm,.garden vs .farm,2514,1142,1655,56,44,0.214,3,3,0.184,0.167,/vs/farm-vs-cafe,0.153,0.191,0.244,0.233
vs,en,/vs/ge-vs-tr,.ge vs .tr,2099,748,4084,55,43,0.218,3,3,0.129,0.123,/vs/kz-vs-tr,0.09,0.104,0.225,0.279
vs,zh,/vs/ge-vs-tr,.ge vs .tr,2589,1232,1625,51,41,0.196,3,3,0.213,0.196,/vs/kz-vs-tr,0.115,0.146,0.237,0.37
vs,en,/vs/gg-vs-tv,.gg vs .tv,1776,409,2237,42,37,0.119,3,3,0.213,0.185,/vs/club-vs-gg,0.163,0.163,0.294,0.216
vs,zh,/vs/gg-vs-tv,.gg vs .tv,2050,669,882,44,38,0.136,3,3,0.204,0.178,/vs/live-vs-tv,0.207,0.221,0.286,0.316
vs,en,/vs/gift-vs-gifts,.gift vs .gifts,2104,755,4093,52,42,0.192,3,3,0.085,0.107,/vs/gifts-vs-shop,0.1,0.123,0.256,0.119
vs,zh,/vs/gift-vs-gifts,.gift vs .gifts,2538,1178,1803,54,43,0.204,3,3,0.149,0.143,/vs/gifts-vs-shop,0.13,0.19,0.25,0.143
vs,en,/vs/gifts-vs-shop,.gifts vs .shop,2063,695,3753,48,40,0.167,3,3,0.118,0.107,/vs/promo-vs-shop,0.115,0.166,0.27,0.25
vs,zh,/vs/gifts-vs-shop,.gifts vs .shop,2462,1080,1521,50,41,0.18,3,3,0.2,0.172,/vs/promo-vs-shop,0.164,0.2,0.263,0.276
vs,en,/vs/glass-vs-art,.glass vs .art,2208,849,4673,60,46,0.233,3,3,0.128,0.111,/vs/art-vs-design,0.102,0.129,0.233,0.239
vs,zh,/vs/glass-vs-art,.glass vs .art,2835,1463,2037,58,45,0.224,3,3,0.175,0.165,/vs/gallery-vs-art,0.125,0.179,0.238,0.229
vs,en,/vs/global-vs-world,.global vs .world,1915,553,3229,44,38,0.136,3,3,0.099,0.102,/vs/city-vs-world,0.144,0.147,0.286,0.158
vs,zh,/vs/global-vs-world,.global vs .world,2328,952,1398,48,40,0.167,3,3,0.151,0.139,/vs/asia-vs-global,0.162,0.199,0.27,0.156
vs,en,/vs/gmbh-vs-company,.gmbh vs .company,2272,924,5046,58,45,0.224,3,3,0.11,0.1,/vs/company-vs-group,0.071,0.109,0.214,0.267
vs,zh,/vs/gmbh-vs-company,.gmbh vs .company,2844,1490,2270,59,45,0.237,3,3,0.182,0.17,/vs/company-vs-group,0.104,0.145,0.214,0.3
vs,en,/vs/gold-vs-vip,.gold vs .vip,1917,549,3097,44,38,0.136,3,3,0.177,0.162,/vs/vip-vs-club,0.136,0.139,0.286,0.132
vs,zh,/vs/gold-vs-vip,.gold vs .vip,2347,969,1282,51,42,0.176,3,3,0.193,0.18,/vs/red-vs-vip,0.153,0.176,0.256,0.167
vs,en,/vs/golf-vs-club,.golf vs .club,2084,719,3814,48,40,0.167,3,3,0.306,0.218,/vs/tennis-vs-club,0.112,0.151,0.27,0.175
vs,zh,/vs/golf-vs-club,.golf vs .club,2536,1157,1594,50,41,0.18,3,3,0.311,0.264,/vs/tennis-vs-club,0.154,0.191,0.263,0.154
vs,en,/vs/golf-vs-travel,.golf vs .travel,2080,715,3950,50,41,0.18,3,3,0.34,0.262,/vs/surf-vs-travel,0.109,0.153,0.263,0.171
vs,zh,/vs/golf-vs-travel,.golf vs .travel,2603,1226,1723,52,42,0.192,3,3,0.393,0.356,/vs/surf-vs-travel,0.141,0.175,0.256,0.148
vs,en,/vs/gr-vs-tr,.gr vs .tr,2163,812,4411,55,43,0.218,3,3,0.247,0.226,/vs/tr-vs-ae,0.084,0.095,0.225,0.372
vs,zh,/vs/gr-vs-tr,.gr vs .tr,2620,1263,1690,49,40,0.184,3,3,0.343,0.305,/vs/tr-vs-ae,0.112,0.148,0.243,0.36
vs,en,/vs/graphics-vs-design,.graphics vs .design,2197,845,4912,60,46,0.233,3,3,0.109,0.102,/vs/art-vs-design,0.104,0.134,0.233,0.196
vs,zh,/vs/graphics-vs-design,.graphics vs .design,2796,1430,2200,58,45,0.224,3,3,0.149,0.134,/vs/actor-vs-studio,0.124,0.174,0.238,0.231
vs,en,/vs/green-vs-eco,.green vs .eco,2045,691,4143,50,41,0.18,3,3,0.154,0.134,/vs/eco-vs-earth,0.111,0.161,0.263,0.171
vs,zh,/vs/green-vs-eco,.green vs .eco,2552,1182,1606,50,41,0.18,3,3,0.207,0.187,/vs/eco-vs-earth,0.135,0.177,0.263,0.226
vs,en,/vs/group-vs-agency,.group vs .agency,1918,554,3031,44,38,0.136,3,3,0.126,0.116,/vs/company-vs-group,0.136,0.136,0.286,0.211
vs,zh,/vs/group-vs-agency,.group vs .agency,2329,955,1335,50,41,0.18,3,3,0.157,0.145,/vs/services-vs-agency,0.159,0.173,0.263,0.138
vs,en,/vs/guide-vs-tips,.guide vs .tips,2036,686,3832,48,40,0.167,3,3,0.094,0.1,/vs/tips-vs-blog,0.096,0.14,0.243,0.175
vs,zh,/vs/guide-vs-tips,.guide vs .tips,2525,1164,1712,50,41,0.18,3,3,0.174,0.159,/vs/tips-vs-blog,0.139,0.191,0.263,0.24
vs,en,/vs/guru-vs-expert,.guru vs .expert,2008,652,3625,52,42,0.192,3,3,0.112,0.107,/vs/consulting-vs-expert,0.12,0.133,0.256,0.143
vs,zh,/vs/guru-vs-expert,.guru vs .expert,2417,1053,1504,52,42,0.192,3,3,0.171,0.169,/vs/consulting-vs-expert,0.152,0.191,0.256,0.148
vs,en,/vs/hair-vs-salon,.hair vs .salon,2118,763,4191,56,44,0.214,3,3,0.115,0.119,/vs/beauty-vs-salon,0.106,0.127,0.244,0.136
vs,zh,/vs/hair-vs-salon,.hair vs .salon,2607,1242,1804,54,43,0.204,3,3,0.172,0.135,/vs/makeup-vs-boutique,0.142,0.174,0.25,0.114
vs,en,/vs/health-vs-care,.health vs .care,2102,733,4165,48,40,0.167,3,3,0.165,0.149,/vs/health-vs-life,0.111,0.147,0.27,0.125
vs,zh,/vs/health-vs-care,.health vs .care,2639,1256,1731,50,41,0.18,3,3,0.186,0.179,/vs/health-vs-life,0.133,0.162,0.263,0.16
vs,en,/vs/health-vs-life,.health vs .life,2080,712,3894,50,41,0.18,3,3,0.165,0.149,/vs/health-vs-care,0.117,0.156,0.263,0.268
vs,zh,/vs/health-vs-life,.health vs .life,2599,1216,1694,50,41,0.18,3,3,0.186,0.179,/vs/health-vs-care,0.145,0.184,0.263,0.2
vs,en,/vs/healthcare-vs-health,.healthcare vs .health,2248,894,5362,64,48,0.25,3,3,0.11,0.103,/vs/health-vs-life,0.095,0.115,0.222,0.292
vs,zh,/vs/healthcare-vs-health,.healthcare vs .health,2912,1545,2347,60,46,0.233,3,3,0.161,0.152,/vs/health-vs-life,0.121,0.162,0.233,0.35
vs,en,/vs/help-vs-support,.help vs .support,2142,795,4223,52,42,0.192,3,3,0.105,0.12,/vs/support-vs-center,0.1,0.131,0.256,0.214
vs,zh,/vs/help-vs-support,.help vs .support,2606,1251,1821,54,43,0.204,3,3,0.166,0.151,/vs/support-vs-center,0.131,0.165,0.25,0.2
vs,en,/vs/hk-vs-sg,.hk vs .sg,2204,847,4843,47,39,0.17,3,3,0.154,0.137,/vs/tw-vs-hk,0.083,0.094,0.25,0.359
vs,zh,/vs/hk-vs-sg,.hk vs .sg,2709,1346,1749,53,42,0.208,3,3,0.228,0.206,/vs/sg-vs-asia,0.109,0.135,0.231,0.379
vs,en,/vs/hockey-vs-team,.hockey vs .team,2103,744,3902,48,40,0.167,3,3,0.237,0.194,/vs/football-vs-team,0.11,0.158,0.27,0.3
vs,zh,/vs/hockey-vs-team,.hockey vs .team,2598,1221,1670,50,41,0.18,3,3,0.31,0.267,/vs/football-vs-team,0.15,0.204,0.263,0.182
vs,en,/vs/holdings-vs-group,.holdings vs .group,2051,698,3998,52,42,0.192,3,3,0.118,0.109,/vs/group-vs-agency,0.108,0.12,0.256,0.119
vs,zh,/vs/holdings-vs-group,.holdings vs .group,2560,1199,1766,52,42,0.192,3,3,0.175,0.16,/vs/partners-vs-group,0.129,0.141,0.256,0.147
vs,en,/vs/homes-vs-house,.homes vs .house,2117,759,4446,58,45,0.224,3,3,0.118,0.104,/vs/apartments-vs-house,0.102,0.121,0.238,0.178
vs,zh,/vs/homes-vs-house,.homes vs .house,2620,1250,1920,54,43,0.204,3,3,0.137,0.138,/vs/apartments-vs-house,0.137,0.169,0.25,0.148
vs,en,/vs/horse-vs-pet,.horse vs .pet,2141,782,4288,52,42,0.192,3,3,0.095,0.086,/vs/vet-vs-pet,0.102,0.118,0.256,0.119
vs,zh,/vs/horse-vs-pet,.horse vs .pet,2559,1186,1724,54,43,0.204,3,3,0.137,0.127,/vs/food-vs-restaurant,0.137,0.188,0.25,0.148
vs,en,/vs/hospital-vs-clinic,.hospital vs .clinic,2234,880,5239,60,46,0.233,3,3,0.182,0.15,/vs/surgery-vs-clinic,0.095,0.123,0.233,0.174
vs,zh,/vs/hospital-vs-clinic,.hospital vs .clinic,2860,1494,2344,60,46,0.233,3,3,0.292,0.265,/vs/surgery-vs-clinic,0.118,0.176,0.233,0.125
vs,en,/vs/host-vs-cloud,.host vs .cloud,1925,574,3241,43,37,0.14,3,3,0.106,0.107,/vs/cloud-vs-tech,0.114,0.129,0.265,0.243
vs,zh,/vs/host-vs-cloud,.host vs .cloud,2291,934,1419,45,38,0.156,3,3,0.146,0.136,/vs/cloud-vs-online,0.146,0.171,0.257,0.267
vs,en,/vs/house-vs-estate,.house vs .estate,2137,770,4252,56,44,0.214,3,3,0.144,0.137,/vs/mortgage-vs-estate,0.104,0.134,0.244,0.227
vs,zh,/vs/house-vs-estate,.house vs .estate,2600,1222,1878,58,45,0.224,3,3,0.198,0.181,/vs/estate-vs-land,0.141,0.182,0.238,0.188
vs,en,/vs/house-vs-style,.house vs .style,2099,738,4251,54,43,0.204,3,3,0.127,0.126,/vs/fashion-vs-style,0.114,0.156,0.25,0.233
vs,zh,/vs/house-vs-style,.house vs .style,2533,1162,1842,56,44,0.214,3,3,0.194,0.189,/vs/fashion-vs-style,0.145,0.195,0.244,0.133
vs,en,/vs/hu-vs-cz,.hu vs .cz,2136,788,4546,57,44,0.228,3,3,0.243,0.217,/vs/sk-vs-cz,0.085,0.099,0.195,0.318
vs,zh,/vs/hu-vs-cz,.hu vs .cz,2686,1332,1722,51,41,0.196,3,3,0.308,0.264,/vs/sk-vs-cz,0.109,0.135,0.237,0.321
vs,en,/vs/icu-vs-xyz,.icu vs .xyz,1928,575,3067,44,38,0.136,3,3,0.116,0.118,/vs/xyz-vs-top,0.131,0.152,0.286,0.211
vs,zh,/vs/icu-vs-xyz,.icu vs .xyz,2312,952,1325,48,40,0.167,3,3,0.161,0.148,/vs/com-vs-xyz,0.159,0.174,0.27,0.143
vs,en,/vs/id-vs-me,.id vs .me,2193,829,4597,52,42,0.192,3,3,0.14,0.16,/vs/com-vs-me,0.05,0.052,0.179,0.238
vs,zh,/vs/id-vs-me,.id vs .me,2671,1293,1758,50,41,0.18,3,3,0.17,0.157,/vs/com-vs-me,0.127,0.158,0.263,0.2
vs,en,/vs/id-vs-sg,.id vs .sg,2160,800,4700,57,44,0.228,3,3,0.307,0.289,/vs/ph-vs-sg,0.066,0.071,0.195,0.25
vs,zh,/vs/id-vs-sg,.id vs .sg,2703,1337,1775,53,42,0.208,3,3,0.427,0.366,/vs/ph-vs-sg,0.111,0.157,0.231,0.276
vs,en,/vs/ie-vs-uk,.ie vs .uk,2145,797,4307,57,44,0.228,3,3,0.122,0.12,/vs/uk-vs-com,0.088,0.102,0.22,0.25
vs,zh,/vs/ie-vs-uk,.ie vs .uk,2648,1294,1718,53,42,0.208,3,3,0.186,0.162,/vs/uk-vs-com,0.11,0.151,0.231,0.276
vs,en,/vs/il-vs-com,.il vs .com,2094,729,4022,56,44,0.214,3,3,0.194,0.228,/vs/ng-vs-com,0.089,0.097,0.171,0.273
vs,zh,/vs/il-vs-com,.il vs .com,2564,1188,1634,56,44,0.214,3,3,0.368,0.304,/vs/ng-vs-com,0.128,0.157,0.244,0.344
vs,en,/vs/immo-vs-estate,.immo vs .estate,2218,856,4931,56,44,0.214,3,3,0.13,0.116,/vs/properties-vs-estate,0.092,0.125,0.244,0.205
vs,zh,/vs/immo-vs-estate,.immo vs .estate,2806,1435,2135,58,45,0.224,3,3,0.168,0.166,/vs/immobilien-vs-immo,0.117,0.18,0.238,0.125
vs,en,/vs/immobilien-vs-immo,.immobilien vs .immo,2256,911,5233,55,43,0.218,3,3,0.112,0.111,/vs/immo-vs-estate,0.071,0.088,0.225,0.186
vs,zh,/vs/immobilien-vs-immo,.immobilien vs .immo,2806,1455,2309,55,43,0.218,3,3,0.168,0.166,/vs/immo-vs-estate,0.099,0.144,0.225,0.156
vs,en,/vs/in-vs-com,.in vs .com,1756,391,2209,44,38,0.136,3,3,0.108,0.137,/vs/pk-vs-in,0.093,0.097,0.143,0.158
vs,zh,/vs/in-vs-com,.in vs .com,2097,721,961,44,38,0.136,3,3,0.192,0.171,/vs/us-vs-com,0.197,0.205,0.286,0.182
vs,en,/vs/info-vs-com,.info vs .com,2057,691,3630,44,38,0.136,3,3,0.132,0.125,/vs/info-vs-net,0.1,0.103,0.229,0.132
vs,zh,/vs/info-vs-com,.info vs .com,2459,1079,1393,48,40,0.167,3,3,0.178,0.166,/vs/wiki-vs-info,0.153,0.168,0.27,0.16
vs,en,/vs/info-vs-net,.info vs .net,1904,541,2973,42,37,0.119,3,3,0.16,0.156,/vs/info-vs-org,0.134,0.143,0.294,0.135
vs,zh,/vs/info-vs-net,.info vs .net,2317,944,1212,46,39,0.152,3,3,0.173,0.178,/vs/info-vs-org,0.162,0.17,0.278,0.138
vs,en,/vs/info-vs-org,.info vs .org,1805,442,2597,42,37,0.119,3,3,0.222,0.208,/vs/net-vs-org,0.149,0.152,0.294,0.27
vs,zh,/vs/info-vs-org,.info vs .org,2104,726,933,44,38,0.136,3,3,0.234,0.206,/vs/com-vs-org,0.196,0.198,0.286,0.222
vs,en,/vs/ink-vs-art,.ink vs .art,1972,606,3323,50,41,0.18,3,3,0.146,0.137,/vs/art-vs-design,0.132,0.141,0.263,0.268
vs,zh,/vs/ink-vs-art,.ink vs .art,2447,1067,1424,55,44,0.2,3,3,0.17,0.153,/vs/gallery-vs-art,0.153,0.167,0.244,0.2
vs,en,/vs/institute-vs-international,.institute vs .international,2124,780,4895,51,41,0.196,3,3,0.078,0.052,/vs/city-vs-world,0.092,0.129,0.237,0.415
vs,zh,/vs/institute-vs-international,.institute vs .international,2646,1294,2122,55,43,0.218,3,3,0.116,0.071,/vs/partners-vs-group,0.124,0.162,0.225,0.154
vs,en,/vs/investments-vs-fund,.investments vs .fund,2040,692,3764,51,41,0.196,3,3,0.121,0.116,/vs/fund-vs-finance,0.093,0.12,0.237,0.146
vs,zh,/vs/investments-vs-fund,.investments vs .fund,2485,1131,1792,51,41,0.196,3,3,0.21,0.192,/vs/capital-vs-fund,0.127,0.151,0.237,0.133
vs,en,/vs/io-vs-ai,.io vs .ai,1783,417,2077,40,36,0.1,3,3,0.199,0.202,/vs/com-vs-ai,0.105,0.105,0.242,0.139
vs,zh,/vs/io-vs-ai,.io vs .ai,2070,692,887,40,36,0.1,3,3,0.249,0.242,/vs/io-vs-tech,0.169,0.173,0.242,0.174
vs,en,/vs/io-vs-co,.io vs .co,1789,424,2193,44,38,0.136,3,3,0.177,0.208,/vs/com-vs-io,0.15,0.15,0.229,0.132
vs,zh,/vs/io-vs-co,.io vs .co,2105,726,986,42,37,0.119,3,3,0.281,0.25,/vs/com-vs-io,0.17,0.181,0.294,0.167
vs,en,/vs/io-vs-dev,.io vs .dev,1812,446,2423,44,38,0.136,3,3,0.158,0.181,/vs/com-vs-io,0.154,0.164,0.286,0.132
vs,zh,/vs/io-vs-dev,.io vs .dev,2132,754,989,44,38,0.136,3,3,0.243,0.212,/vs/com-vs-io,0.173,0.184,0.286,0.16
vs,en,/vs/io-vs-sh,.io vs .sh,2003,637,3335,44,38,0.136,3,3,0.138,0.172,/vs/sh-vs-dev,0.105,0.108,0.229,0.158
